Alloy,Series,Temper,Form,Processing,Al_wt,Cu_wt,Fe_wt,Mg_wt,Mn_wt,Si_wt,Ti_wt,Zn_wt,Cr_wt,Others_wt,Density_g_cm3,UTS_MPa,YS_MPa,Elongation_pct,Hardness_HB,Modulus_GPa,Source
6082_v1,6xxx,T6,Extrusion,Wrought,96.052,0.0,0.605,0.763,0.795,1.137,0.1,0.296,0.21,0.042,2.713,313.2,256.0,10.1,92.7,70.5,Aug([2])
6082_v2,6xxx,T6,Extrusion,Wrought,96.04,0.027,0.459,1.037,0.639,1.131,0.106,0.252,0.271,0.038,2.712,320.1,260.4,10.5,95.7,69.5,Aug([2])
6082_v1,6xxx,T651,Plate,Wrought,96.066,0.0,0.467,1.081,0.664,1.147,0.138,0.17,0.208,0.059,2.705,308.7,272.0,10.8,90.3,68.2,Aug([2])
6082_v2,6xxx,T651,Plate,Wrought,96.256,0.063,0.46,0.91,0.762,0.945,0.102,0.234,0.227,0.041,2.72,293.6,264.1,11.1,89.2,69.0,Aug([2])
6082_v1,6xxx,T6,Forging,Forged,96.29,0.135,0.503,0.918,0.672,0.833,0.069,0.29,0.241,0.049,2.699,316.3,286.1,10.5,87.7,68.6,Aug([3])
6082_v2,6xxx,T6,Forging,Forged,96.324,0.088,0.436,0.799,0.729,1.06,0.132,0.184,0.207,0.041,2.722,304.2,269.6,10.6,89.4,68.8,Aug([3])
6082_v1,6xxx,T6,Bar,Wrought,95.916,0.0,0.521,1.068,0.794,1.016,0.096,0.289,0.267,0.033,2.709,312.2,250.9,11.2,87.7,68.2,Aug([5])
6082_v2,6xxx,T6,Bar,Wrought,95.945,0.101,0.599,0.966,0.668,1.174,0.141,0.142,0.204,0.06,2.718,308.3,266.9,11.2,96.8,68.5,Aug([5])
6101_v1,6xxx,T6,Bar,Wrought,98.151,0.117,0.573,0.512,0.043,0.335,0.0,0.15,0.049,0.07,2.695,208.4,191.9,16.1,70.0,69.5,Aug([2])
6101_v2,6xxx,T6,Bar,Wrought,98.205,0.011,0.612,0.424,0.108,0.432,0.0,0.102,0.074,0.032,2.696,218.5,185.9,16.2,68.8,67.8,Aug([2])
6111_v1,6xxx,T4,Sheet,Wrought,96.426,0.666,0.525,0.805,0.301,0.995,0.097,0.062,0.076,0.047,2.702,296.4,158.5,26.1,81.1,69.1,Aug([2])
6111_v2,6xxx,T4,Sheet,Wrought,96.887,0.782,0.419,0.721,0.223,0.65,0.103,0.104,0.052,0.059,2.699,296.9,169.9,29.7,79.6,69.4,Aug([2])
6262_v1,6xxx,T9,Bar,Cold Worked,95.551,0.149,0.716,1.136,0.249,0.572,0.132,0.331,0.059,1.105,2.718,400.2,376.2,10.5,116.2,68.4,Aug([2])
6262_v2,6xxx,T9,Bar,Cold Worked,95.15,0.41,0.78,1.063,0.215,0.659,0.197,0.293,0.132,1.101,2.711,408.0,374.3,9.6,120.6,71.2,Aug([2])
6351_v1,6xxx,T6,Extrusion,Wrought,96.806,0.137,0.353,0.478,0.598,1.18,0.188,0.185,0.021,0.054,2.705,298.4,278.1,13.8,94.8,69.6,Aug([2])
6351_v2,6xxx,T6,Extrusion,Wrought,97.099,0.01,0.374,0.59,0.502,0.834,0.231,0.254,0.042,0.064,2.714,300.4,282.2,14.7,89.0,68.9,Aug([2])
7005_v1,7xxx,T53,Extrusion,Wrought,91.948,0.307,0.445,1.688,0.381,0.295,0.011,4.793,0.099,0.033,2.792,417.5,357.3,15.1,104.8,72.0,Aug([2])
7005_v2,7xxx,T53,Extrusion,Wrought,91.991,0.202,0.478,1.376,0.471,0.288,0.07,4.967,0.107,0.05,2.77,400.0,357.5,17.2,102.4,71.1,Aug([2])
7005_v1,7xxx,T6,Extrusion,Wrought,92.819,0.0,0.404,1.451,0.352,0.402,0.061,4.366,0.085,0.06,2.791,360.4,301.2,12.4,90.1,71.6,Aug([5])
7005_v2,7xxx,T6,Extrusion,Wrought,92.962,0.218,0.412,1.332,0.434,0.362,0.0,4.079,0.168,0.033,2.785,358.3,309.7,12.4,96.4,70.3,Aug([5])
7005_v1,7xxx,O,Sheet,Wrought,92.263,0.329,0.488,1.544,0.367,0.384,0.031,4.471,0.085,0.038,2.787,191.2,90.7,20.7,53.9,71.4,Aug([5])
7005_v2,7xxx,O,Sheet,Wrought,92.547,0.0,0.35,1.652,0.466,0.357,0.05,4.366,0.161,0.051,2.771,198.3,83.6,18.7,51.8,72.4,Aug([5])
7020_v1,7xxx,T6,Plate,Wrought,93.139,0.422,0.453,1.049,0.207,0.27,0.023,4.2,0.187,0.05,2.785,364.4,298.1,11.8,100.5,71.6,Aug([2])
7020_v2,7xxx,T6,Plate,Wrought,92.346,0.385,0.439,1.234,0.34,0.332,0.0,4.666,0.202,0.056,2.776,382.3,321.5,10.1,107.3,71.3,Aug([2])
7020_v1,7xxx,T6,Extrusion,Wrought,92.111,0.354,0.459,1.197,0.379,0.304,0.0,4.899,0.24,0.057,2.789,371.8,317.6,9.3,103.7,71.4,Aug([5])
7020_v2,7xxx,T6,Extrusion,Wrought,92.603,0.0,0.359,1.243,0.288,0.319,0.025,4.894,0.226,0.043,2.786,360.9,322.0,9.8,101.2,72.6,Aug([5])
7049_v1,7xxx,T73,Forging,Forged,86.916,1.633,0.356,2.493,0.147,0.323,0.081,7.894,0.112,0.045,2.836,518.9,469.2,10.3,139.5,73.4,Aug([2])
7049_v2,7xxx,T73,Forging,Forged,86.905,1.637,0.398,2.497,0.171,0.312,0.079,7.771,0.185,0.045,2.835,536.4,485.5,10.6,136.9,73.1,Aug([2])
7049_v1,7xxx,T76,Forging,Forged,86.9,1.697,0.431,2.159,0.146,0.292,0.132,8.057,0.152,0.034,2.839,530.8,466.0,10.7,146.5,71.7,Aug([5])
7049_v2,7xxx,T76,Forging,Forged,86.665,1.502,0.268,2.677,0.261,0.242,0.072,8.133,0.144,0.036,2.842,550.2,502.9,10.8,143.8,72.5,Aug([5])
7050_v1,7xxx,T7451,Plate,Wrought,88.772,2.408,0.065,2.496,0.082,0.077,0.066,6.004,0.0,0.03,2.829,517.7,469.4,10.2,139.1,71.3,Aug([2])
7050_v2,7xxx,T7451,Plate,Wrought,88.578,2.476,0.231,2.485,0.046,0.196,0.043,5.813,0.077,0.055,2.822,504.6,429.9,10.2,140.2,73.3,Aug([2])
7050_v1,7xxx,T7651,Plate,Wrought,88.399,2.594,0.061,2.113,0.096,0.121,0.042,6.429,0.077,0.068,2.837,535.0,489.3,10.2,146.7,70.4,Aug([2])
7050_v2,7xxx,T7651,Plate,Wrought,89.173,2.28,0.107,2.477,0.063,0.04,0.063,5.757,0.001,0.039,2.829,509.0,477.0,10.9,136.6,73.0,Aug([2])
7050_v1,7xxx,T74,Forging,Forged,88.981,2.2,0.113,2.364,0.01,0.023,0.09,6.177,0.003,0.039,2.84,513.7,449.1,14.0,128.0,72.2,Aug([3])
7050_v2,7xxx,T74,Forging,Forged,88.817,2.118,0.093,2.306,0.081,0.206,0.019,6.212,0.082,0.066,2.822,501.1,456.2,11.0,132.0,69.8,Aug([3])
7050_v1,7xxx,T6,Extrusion,Wrought,89.268,2.359,0.064,2.036,0.186,0.202,0.088,5.719,0.023,0.055,2.825,540.4,483.9,10.0,143.8,70.7,Aug([5])
7050_v2,7xxx,T6,Extrusion,Wrought,88.377,2.347,0.242,2.202,0.017,0.144,0.044,6.556,0.033,0.038,2.823,545.6,479.2,11.3,144.0,72.3,Aug([5])
7075_v1,7xxx,O,Sheet,Wrought,88.807,1.493,0.493,2.766,0.386,0.341,0.186,5.249,0.231,0.048,2.82,224.9,101.7,18.1,58.9,71.0,Aug([2])
7075_v2,7xxx,O,Sheet,Wrought,89.407,1.438,0.44,2.223,0.329,0.353,0.155,5.331,0.26,0.064,2.81,204.7,88.0,17.6,54.5,71.0,Aug([2])
7075_v1,7xxx,T6,Sheet,Wrought,88.409,1.475,0.435,2.428,0.382,0.423,0.191,6.034,0.185,0.038,2.812,568.1,507.5,12.2,145.8,72.5,Aug([2])
7075_v2,7xxx,T6,Sheet,Wrought,88.995,1.492,0.419,2.456,0.226,0.49,0.198,5.417,0.257,0.05,2.805,585.1,499.5,11.5,146.5,71.8,Aug([2])
7075_v1,7xxx,T6,Extrusion,Wrought,88.523,1.64,0.553,2.282,0.246,0.476,0.152,5.853,0.227,0.048,2.798,565.6,520.6,12.3,152.5,71.8,Aug([2])
7075_v2,7xxx,T6,Extrusion,Wrought,88.063,1.619,0.48,2.772,0.328,0.36,0.163,5.943,0.216,0.056,2.809,583.3,522.2,9.8,152.7,71.2,Aug([2])
7075_v1,7xxx,T651,Plate,Wrought,88.667,1.628,0.487,2.649,0.366,0.454,0.154,5.294,0.234,0.067,2.818,565.2,515.2,10.2,138.6,71.5,Aug([2])
7075_v2,7xxx,T651,Plate,Wrought,88.663,1.857,0.516,2.6,0.382,0.369,0.212,5.139,0.199,0.063,2.816,572.1,486.3,9.8,147.1,71.2,Aug([2])
7075_v1,7xxx,T73,Sheet,Wrought,89.172,1.45,0.561,2.368,0.238,0.401,0.237,5.341,0.188,0.044,2.816,508.3,424.0,13.3,141.5,70.7,Aug([2])
7075_v2,7xxx,T73,Sheet,Wrought,88.71,1.7,0.457,2.551,0.317,0.389,0.234,5.365,0.225,0.052,2.814,498.5,427.5,14.0,130.9,72.1,Aug([2])
7075_v1,7xxx,T76,Sheet,Wrought,88.003,1.86,0.477,2.638,0.204,0.341,0.199,5.978,0.233,0.067,2.81,536.8,484.9,10.9,149.5,71.8,Aug([2])
7075_v2,7xxx,T76,Sheet,Wrought,89.134,1.706,0.556,2.279,0.32,0.307,0.2,5.255,0.198,0.045,2.808,539.7,451.5,12.4,133.9,71.6,Aug([2])
7075_v1,7xxx,T6,Forging,Forged,88.536,1.644,0.527,2.534,0.348,0.367,0.227,5.533,0.228,0.056,2.798,583.1,520.3,9.6,147.2,71.1,Aug([3])
7075_v2,7xxx,T6,Forging,Forged,89.095,1.514,0.518,2.701,0.209,0.347,0.239,5.109,0.2,0.068,2.813,563.3,485.0,10.2,144.6,72.5,Aug([3])
7075_v1,7xxx,T6,Bar,Wrought,88.208,1.732,0.584,2.445,0.238,0.403,0.241,5.904,0.187,0.058,2.812,593.3,512.2,10.4,140.5,71.6,Aug([5])
7075_v2,7xxx,T6,Bar,Wrought,88.749,1.495,0.589,2.37,0.292,0.434,0.166,5.586,0.254,0.065,2.813,562.7,485.2,11.5,145.3,72.4,Aug([5])
7075_v1,7xxx,T73,Forging,Forged,87.971,1.86,0.544,2.652,0.244,0.389,0.212,5.87,0.19,0.068,2.819,525.9,441.8,10.2,144.8,72.5,Aug([5])
7075_v2,7xxx,T73,Forging,Forged,88.039,1.738,0.482,2.578,0.34,0.442,0.155,5.96,0.226,0.04,2.804,491.6,460.3,12.5,144.3,71.2,Aug([5])
7150_v1,7xxx,T77511,Extrusion,Wrought,89.12,1.758,0.145,2.495,0.154,0.062,0.04,6.134,0.031,0.061,2.827,543.4,532.0,11.8,150.6,71.1,Aug([2])
7150_v2,7xxx,T77511,Extrusion,Wrought,88.341,2.003,0.085,2.388,0.108,0.046,0.067,6.832,0.085,0.045,2.811,623.0,512.8,9.7,152.4,70.5,Aug([2])
7175_v1,7xxx,T66,Forging,Forged,89.958,1.53,0.259,2.474,0.034,0.103,0.101,5.247,0.241,0.053,2.805,510.5,435.4,11.3,142.9,71.9,Aug([2])
7175_v2,7xxx,T66,Forging,Forged,89.607,1.328,0.209,2.403,0.095,0.173,0.137,5.762,0.223,0.063,2.81,515.1,448.9,10.7,144.8,72.3,Aug([2])
7175_v1,7xxx,T736,Forging,Forged,89.514,1.398,0.262,2.712,0.183,0.103,0.14,5.421,0.235,0.032,2.789,482.3,438.9,10.6,131.6,71.6,Aug([2])
7175_v2,7xxx,T736,Forging,Forged,89.583,1.591,0.171,2.392,0.193,0.178,0.052,5.53,0.268,0.042,2.79,473.1,425.5,12.1,131.8,72.1,Aug([2])
7178_v1,7xxx,T6,Sheet,Wrought,86.557,1.784,0.525,2.625,0.301,0.409,0.178,7.248,0.314,0.059,2.82,605.0,520.4,10.2,153.7,73.6,Aug([2])
7178_v2,7xxx,T6,Sheet,Wrought,86.69,1.777,0.486,2.665,0.378,0.308,0.241,7.133,0.26,0.062,2.819,583.3,534.9,10.7,154.2,71.1,Aug([2])
7178_v1,7xxx,T76,Sheet,Wrought,87.295,1.74,0.598,2.524,0.331,0.389,0.245,6.546,0.283,0.049,2.835,553.6,460.5,12.0,137.7,72.6,Aug([2])
7178_v2,7xxx,T76,Sheet,Wrought,86.481,2.265,0.504,2.711,0.247,0.31,0.177,6.954,0.283,0.068,2.828,559.7,496.1,11.9,142.0,72.5,Aug([2])
7178_v1,7xxx,T6,Extrusion,Wrought,86.584,1.973,0.494,2.924,0.388,0.366,0.154,6.796,0.284,0.037,2.836,613.9,536.6,9.7,169.4,73.4,Aug([5])
7178_v2,7xxx,T6,Extrusion,Wrought,86.546,1.988,0.475,2.796,0.316,0.338,0.24,6.974,0.293,0.034,2.833,611.1,501.1,10.4,156.6,72.5,Aug([5])
7475_v1,7xxx,T61,Sheet,Wrought,90.088,1.459,0.055,2.542,0.072,0.137,0.043,5.295,0.268,0.041,2.808,562.7,488.8,12.1,153.6,70.1,Aug([2])
7475_v2,7xxx,T61,Sheet,Wrought,90.013,1.297,0.199,2.362,0.01,0.013,0.079,5.772,0.21,0.045,2.803,560.6,492.2,11.3,140.5,68.4,Aug([2])
7475_v1,7xxx,T761,Sheet,Wrought,90.499,1.352,0.185,2.241,0.069,0.061,0.028,5.286,0.241,0.038,2.815,489.6,412.6,11.6,129.7,69.9,Aug([2])
7475_v2,7xxx,T761,Sheet,Wrought,90.484,1.598,0.153,2.122,0.052,0.039,0.031,5.223,0.26,0.038,2.803,501.5,430.8,12.9,130.0,70.4,Aug([2])
8011_v1,8xxx,O,Foil,Wrought,98.458,0.0,0.729,0.0,0.021,0.611,0.0,0.13,0.0,0.051,2.708,97.0,37.2,25.6,20.5,68.4,Aug([2])
8011_v2,8xxx,O,Foil,Wrought,98.299,0.092,0.673,0.124,0.0,0.575,0.0,0.167,0.015,0.055,2.706,98.0,44.6,29.7,20.9,66.9,Aug([2])
8011_v3,8xxx,O,Foil,Wrought,98.416,0.167,0.603,0.111,0.0,0.569,0.0,0.088,0.0,0.046,2.714,101.2,44.5,30.0,21.1,68.8,Aug([2])
8011_v4,8xxx,O,Foil,Wrought,98.495,0.035,0.714,0.108,0.0,0.515,0.021,0.043,0.017,0.052,2.718,94.1,40.9,28.2,18.6,68.2,Aug([2])
8011_v5,8xxx,O,Foil,Wrought,98.22,0.143,0.786,0.101,0.05,0.505,0.0,0.122,0.032,0.041,2.704,101.2,42.3,30.6,21.4,70.0,Aug([2])
8011_v6,8xxx,O,Foil,Wrought,98.488,0.134,0.71,0.042,0.0,0.517,0.0,0.045,0.0,0.064,2.715,93.4,40.7,30.0,18.9,67.7,Aug([2])
8011_v7,8xxx,O,Foil,Wrought,98.56,0.0,0.612,0.027,0.049,0.533,0.0,0.156,0.0,0.063,2.715,95.2,40.0,27.4,20.5,68.3,Aug([2])
8011_v8,8xxx,O,Foil,Wrought,98.506,0.0,0.702,0.009,0.031,0.647,0.01,0.023,0.022,0.05,2.719,99.5,38.4,24.5,19.5,68.5,Aug([2])
8011_v1,8xxx,H14,Foil,Cold Worked,98.462,0.0,0.634,0.024,0.021,0.683,0.012,0.134,0.0,0.03,2.701,135.5,109.9,5.6,34.2,68.4,Aug([5])
8011_v2,8xxx,H14,Foil,Cold Worked,98.461,0.0,0.768,0.067,0.039,0.524,0.029,0.042,0.0,0.07,2.705,128.4,104.5,5.3,35.2,69.1,Aug([5])
8011_v3,8xxx,H14,Foil,Cold Worked,98.53,0.028,0.734,0.0,0.012,0.567,0.0,0.063,0.0,0.066,2.708,126.7,102.1,5.5,33.4,68.9,Aug([5])
8011_v4,8xxx,H14,Foil,Cold Worked,98.168,0.244,0.713,0.0,0.019,0.603,0.009,0.178,0.0,0.066,2.716,136.6,124.7,4.7,36.3,69.2,Aug([5])
8011_v5,8xxx,H14,Foil,Cold Worked,98.529,0.031,0.725,0.0,0.0,0.59,0.0,0.088,0.0,0.037,2.715,123.6,108.0,5.4,32.6,69.7,Aug([5])
8011_v6,8xxx,H14,Foil,Cold Worked,98.35,0.187,0.734,0.0,0.014,0.508,0.007,0.156,0.0,0.044,2.705,135.3,118.0,5.2,35.3,69.7,Aug([5])
8011_v7,8xxx,H14,Foil,Cold Worked,98.124,0.208,0.712,0.115,0.003,0.604,0.005,0.15,0.046,0.033,2.699,136.4,119.6,4.6,39.6,69.2,Aug([5])
8011_v8,8xxx,H14,Foil,Cold Worked,98.441,0.199,0.662,0.0,0.034,0.514,0.023,0.051,0.009,0.067,2.714,130.5,117.6,4.7,33.9,68.2,Aug([5])
8090_v1,8xxx,T651,Plate,Wrought,94.102,1.499,0.35,0.993,0.086,0.11,0.072,0.261,0.126,2.401,2.558,484.3,402.7,7.6,125.5,80.3,Aug([2])
8090_v2,8xxx,T651,Plate,Wrought,94.328,1.322,0.386,0.802,0.125,0.281,0.078,0.169,0.092,2.417,2.551,477.1,383.3,8.1,130.3,79.3,Aug([2])
8090_v3,8xxx,T651,Plate,Wrought,94.157,1.466,0.242,1.0,0.058,0.221,0.08,0.297,0.08,2.399,2.552,491.5,397.4,8.2,126.6,80.5,Aug([2])
8090_v4,8xxx,T651,Plate,Wrought,94.487,1.151,0.285,0.874,0.125,0.152,0.123,0.328,0.07,2.405,2.54,465.2,413.1,7.9,133.1,81.4,Aug([2])
8090_v5,8xxx,T651,Plate,Wrought,94.569,1.213,0.276,0.831,0.122,0.201,0.113,0.2,0.082,2.393,2.539,487.7,387.2,8.3,132.0,79.5,Aug([2])
8090_v6,8xxx,T651,Plate,Wrought,94.205,1.452,0.203,1.083,0.099,0.168,0.125,0.155,0.108,2.402,2.543,483.9,428.3,7.3,128.2,79.2,Aug([2])
8090_v7,8xxx,T651,Plate,Wrought,94.464,1.115,0.225,1.096,0.082,0.123,0.076,0.294,0.135,2.39,2.539,476.1,386.8,8.3,123.1,80.1,Aug([2])
8090_v8,8xxx,T651,Plate,Wrought,94.299,1.242,0.276,0.924,0.123,0.19,0.121,0.339,0.084,2.402,2.54,489.8,394.7,7.4,131.1,79.7,Aug([2])
8090_v1,8xxx,T8771,Sheet,Wrought,94.405,1.163,0.291,0.982,0.119,0.177,0.122,0.264,0.094,2.383,2.549,502.6,431.5,6.2,139.3,81.0,Aug([2])
8090_v2,8xxx,T8771,Sheet,Wrought,94.389,1.416,0.259,0.949,0.092,0.182,0.084,0.177,0.07,2.382,2.543,487.6,414.6,5.5,144.6,81.8,Aug([2])
8090_v3,8xxx,T8771,Sheet,Wrought,94.322,1.362,0.277,0.994,0.054,0.111,0.097,0.26,0.139,2.384,2.558,495.5,405.7,5.6,128.7,80.0,Aug([2])
8090_v4,8xxx,T8771,Sheet,Wrought,94.126,1.421,0.288,0.947,0.135,0.241,0.099,0.202,0.138,2.403,2.543,488.2,434.0,5.6,137.2,79.7,Aug([2])
8090_v5,8xxx,T8771,Sheet,Wrought,94.378,1.258,0.298,1.064,0.091,0.207,0.073,0.15,0.074,2.407,2.541,496.7,407.3,6.5,138.5,79.4,Aug([2])
8090_v6,8xxx,T8771,Sheet,Wrought,94.169,1.429,0.354,0.979,0.084,0.153,0.077,0.252,0.109,2.394,2.549,509.8,442.0,5.3,132.0,79.7,Aug([2])
8090_v7,8xxx,T8771,Sheet,Wrought,94.039,1.35,0.346,1.08,0.078,0.29,0.074,0.271,0.056,2.416,2.551,516.6,431.2,5.6,139.6,80.0,Aug([2])
8090_v8,8xxx,T8771,Sheet,Wrought,94.365,1.339,0.206,0.882,0.053,0.184,0.124,0.347,0.114,2.386,2.56,486.6,405.4,6.1,135.5,80.2,Aug([2])
8090_v1,8xxx,T6,Extrusion,Wrought,94.236,1.393,0.342,0.86,0.071,0.238,0.083,0.238,0.128,2.411,2.549,471.6,390.9,8.3,127.9,79.1,Aug([5])
8090_v2,8xxx,T6,Extrusion,Wrought,94.484,1.147,0.255,0.863,0.096,0.282,0.076,0.294,0.119,2.384,2.56,447.5,357.5,9.8,120.7,80.8,Aug([5])
8090_v3,8xxx,T6,Extrusion,Wrought,94.147,1.377,0.208,1.052,0.095,0.227,0.083,0.285,0.127,2.399,2.553,480.6,388.8,9.4,126.3,79.7,Aug([5])
8090_v4,8xxx,T6,Extrusion,Wrought,94.358,1.192,0.281,1.048,0.073,0.205,0.118,0.221,0.114,2.39,2.541,478.7,381.9,9.1,127.1,79.6,Aug([5])
8090_v5,8xxx,T6,Extrusion,Wrought,94.267,1.239,0.395,1.094,0.077,0.108,0.112,0.24,0.06,2.408,2.539,463.7,383.6,9.0,125.3,79.5,Aug([5])
8090_v6,8xxx,T6,Extrusion,Wrought,94.332,1.235,0.247,0.944,0.105,0.226,0.085,0.34,0.067,2.419,2.538,479.1,360.3,8.9,132.8,78.5,Aug([5])
8090_v7,8xxx,T6,Extrusion,Wrought,94.176,1.274,0.283,1.02,0.119,0.267,0.085,0.272,0.109,2.395,2.55,457.2,381.8,8.8,124.9,81.1,Aug([5])
8090_v8,8xxx,T6,Extrusion,Wrought,94.034,1.48,0.346,0.816,0.138,0.273,0.097,0.267,0.148,2.401,2.56,483.7,413.1,8.0,124.4,80.0,Aug([5])
8090_v1,8xxx,T81,Sheet,Cold Worked,94.186,1.42,0.321,0.86,0.099,0.248,0.116,0.25,0.081,2.419,2.554,476.8,413.5,6.5,136.9,80.2,Aug([5])
8090_v2,8xxx,T81,Sheet,Cold Worked,94.548,1.216,0.326,0.835,0.115,0.157,0.07,0.175,0.143,2.415,2.544,474.0,420.3,7.9,130.9,80.2,Aug([5])
8090_v3,8xxx,T81,Sheet,Cold Worked,94.354,1.373,0.213,0.919,0.146,0.208,0.087,0.174,0.12,2.406,2.547,501.5,417.5,6.5,129.8,81.3,Aug([5])
8090_v4,8xxx,T81,Sheet,Cold Worked,94.251,1.141,0.389,1.039,0.068,0.242,0.093,0.23,0.128,2.419,2.541,494.8,409.4,6.0,126.6,78.7,Aug([5])
8090_v5,8xxx,T81,Sheet,Cold Worked,94.428,1.121,0.337,0.931,0.069,0.263,0.118,0.247,0.08,2.406,2.545,499.9,403.1,6.9,129.8,77.8,Aug([5])
8090_v6,8xxx,T81,Sheet,Cold Worked,94.268,1.449,0.279,0.901,0.071,0.176,0.089,0.285,0.079,2.403,2.54,501.6,418.5,6.3,133.1,80.6,Aug([5])
8090_v7,8xxx,T81,Sheet,Cold Worked,94.557,1.366,0.251,0.838,0.056,0.161,0.079,0.185,0.126,2.381,2.551,494.1,387.8,6.3,134.6,81.0,Aug([5])
8090_v8,8xxx,T81,Sheet,Cold Worked,94.381,1.449,0.239,0.829,0.14,0.17,0.103,0.222,0.063,2.404,2.551,484.3,418.1,6.4,134.7,81.3,Aug([5])
8091_v1,8xxx,T851,Plate,Wrought,93.715,1.639,0.31,0.911,0.129,0.226,0.079,0.292,0.118,2.581,2.538,524.1,421.9,7.3,133.8,81.5,Aug([5])
8091_v2,8xxx,T851,Plate,Wrought,93.725,1.701,0.396,0.884,0.129,0.117,0.081,0.302,0.052,2.613,2.528,505.4,422.4,7.7,146.0,81.3,Aug([5])
8091_v3,8xxx,T851,Plate,Wrought,93.952,1.737,0.222,0.721,0.109,0.204,0.115,0.252,0.092,2.596,2.529,500.9,445.6,7.7,139.8,80.1,Aug([5])
8091_v4,8xxx,T851,Plate,Wrought,93.72,1.63,0.302,0.991,0.119,0.114,0.081,0.304,0.134,2.605,2.543,508.6,429.8,7.5,135.6,81.1,Aug([5])
8091_v5,8xxx,T851,Plate,Wrought,94.118,1.616,0.24,0.754,0.084,0.184,0.101,0.245,0.077,2.581,2.543,482.8,421.0,7.6,140.0,80.4,Aug([5])
8091_v6,8xxx,T851,Plate,Wrought,93.99,1.652,0.339,0.762,0.094,0.113,0.12,0.175,0.14,2.615,2.539,517.8,441.1,8.0,136.5,81.7,Aug([5])
8091_v7,8xxx,T851,Plate,Wrought,93.397,1.914,0.292,0.982,0.099,0.193,0.117,0.314,0.105,2.587,2.539,544.1,441.2,6.7,146.9,80.0,Aug([5])
8091_v8,8xxx,T851,Plate,Wrought,93.965,1.713,0.306,0.716,0.066,0.263,0.078,0.197,0.095,2.601,2.546,491.7,452.1,7.1,134.7,80.7,Aug([5])
8091_v1,8xxx,T6,Forging,Forged,93.938,1.663,0.287,0.819,0.124,0.216,0.093,0.184,0.073,2.603,2.538,479.1,424.8,7.7,138.1,80.4,Aug([5])
8091_v2,8xxx,T6,Forging,Forged,93.433,1.99,0.267,0.879,0.059,0.221,0.075,0.342,0.122,2.612,2.545,484.8,421.6,7.5,143.3,80.6,Aug([5])
8091_v3,8xxx,T6,Forging,Forged,93.829,1.833,0.308,0.836,0.071,0.101,0.084,0.252,0.088,2.598,2.552,491.2,403.3,7.2,143.7,79.9,Aug([5])
8091_v4,8xxx,T6,Forging,Forged,93.972,1.829,0.251,0.768,0.051,0.126,0.089,0.173,0.149,2.592,2.531,502.3,431.8,6.6,135.3,80.4,Aug([5])
8091_v5,8xxx,T6,Forging,Forged,93.775,1.856,0.283,0.781,0.071,0.231,0.095,0.186,0.119,2.603,2.549,502.2,424.5,6.7,139.2,80.0,Aug([5])
8091_v6,8xxx,T6,Forging,Forged,93.359,1.978,0.228,0.893,0.088,0.291,0.09,0.342,0.14,2.591,2.547,530.2,449.7,5.5,137.4,79.7,Aug([5])
8091_v7,8xxx,T6,Forging,Forged,93.674,1.777,0.234,0.962,0.12,0.117,0.109,0.281,0.146,2.58,2.534,513.5,442.2,7.0,134.6,79.8,Aug([5])
8091_v8,8xxx,T6,Forging,Forged,93.556,1.924,0.227,0.841,0.144,0.137,0.129,0.349,0.106,2.587,2.536,497.3,412.3,6.6,141.2,79.8,Aug([5])
A356.0_v1,Cast,T6,Casting,Cast,92.27,0.0,0.238,0.475,0.058,6.497,0.215,0.185,0.019,0.043,2.674,264.3,180.4,4.8,74.3,71.9,Aug([2])
A356.0_v2,Cast,T6,Casting,Cast,91.462,0.222,0.009,0.333,0.156,7.288,0.214,0.264,0.0,0.052,2.687,259.0,179.6,4.9,84.4,72.5,Aug([2])
A356.0_v3,Cast,T6,Casting,Cast,91.6,0.252,0.27,0.441,0.132,6.837,0.201,0.221,0.0,0.046,2.67,259.4,201.6,5.3,79.0,72.5,Aug([2])
A356.0_v1,Cast,T61,Casting,Cast,91.223,0.363,0.331,0.251,0.179,7.25,0.238,0.094,0.004,0.067,2.69,283.8,201.6,9.3,83.1,71.3,Aug([2])
A356.0_v2,Cast,T61,Casting,Cast,91.819,0.072,0.107,0.458,0.014,7.284,0.167,0.038,0.0,0.041,2.686,279.8,207.1,8.8,78.9,72.8,Aug([2])
A356.0_v3,Cast,T61,Casting,Cast,91.731,0.208,0.268,0.454,0.002,6.845,0.241,0.196,0.004,0.051,2.676,288.3,223.2,10.1,89.7,71.8,Aug([2])
A356.0_v1,Cast,T71,Casting,Cast,91.388,0.417,0.062,0.335,0.082,7.3,0.175,0.156,0.038,0.047,2.69,249.0,201.5,2.5,77.2,73.2,Aug([5])
A356.0_v2,Cast,T71,Casting,Cast,92.653,0.07,0.275,0.402,0.044,6.256,0.191,0.016,0.031,0.062,2.679,222.1,192.7,4.1,70.3,73.1,Aug([5])
A356.0_v3,Cast,T71,Casting,Cast,92.09,0.065,0.106,0.361,0.09,6.904,0.159,0.187,0.0,0.038,2.678,233.2,181.5,3.1,69.1,71.1,Aug([5])
A356.0_v1,Cast,F,Casting,Cast,92.593,0.0,0.352,0.33,0.082,6.257,0.2,0.122,0.006,0.058,2.672,149.2,74.6,6.6,48.4,72.0,Aug([5])
